MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
M00398,Central,Residential,2025-03-13,52.13,38.63,13,Active,6.23
M00399,East,Residential,2025-03-10,50.41,20.59,17,Active,6.62
M00400,South,Residential,2025-01-16,19.61,10.63,17,Active,6.17
M00401,Central,Residential,2025-11-30,56.44,21.79,12,Active,7.14
M00402,West,Residential,2025-12-23,36.29,24.78,17,Active,7.02
M00403,North,Commercial,2025-02-25,48.39,18.95,17,Active,8.73
M00404,West,Residential,2025-04-15,26.91,11.66,22,Active,6.94
M00405,East,Industrial,2025-05-12,147.42,81.7,21,Active,9.56
M00406,West,Commercial,2025-02-17,49.06,33.61,14,Active,8.26
M00407,North,Residential,2025-09-05,30.03,19.76,23,Faulty,6.81
M00408,East,Residential,2025-09-30,43.12,16.47,13,Active,6.62
M00409,West,Residential,2025-04-21,41.68,27.71,17,Active,6.79
M00410,East,Residential,2025-11-22,46.41,27.87,24,Active,6.12
M00411,South,Residential,2025-12-02,33.9,25.25,23,Active,6.85
M00412,South,Residential,2025-12-15,62.0,44.5,14,Faulty,7.04
M00413,West,Residential,2025-02-07,23.69,12.24,19,Active,6.71
M00414,East,Residential,2025-12-23,24.55,15.34,21,Active,6.46
M00415,North,Industrial,2025-08-28,97.75,52.31,10,Active,9.73
M00416,West,Commercial,2025-11-14,82.86,45.37,16,Faulty,8.34
M00417,South,Industrial,2025-05-01,113.08,34.01,13,Active,10.18
M00418,South,Residential,2025-02-17,24.36,6.12,30,Active,6.33
M00419,West,Residential,2025-01-10,30.1,8.25,19,Active,7.01
M00420,East,Commercial,2025-08-21,66.07,48.45,13,Faulty,8.17
M00421,South,Residential,2025-02-05,31.03,9.72,17,Active,6.67
M00422,East,Residential,2025-01-04,56.04,15.25,24,Active,6.64
M00423,South,Commercial,2025-02-13,53.57,21.69,18,Active,8.18
M00424,South,Commercial,2025-02-25,76.3,41.51,21,Active,9.29
M00425,Central,Residential,2025-02-11,38.47,27.86,12,Active,7.07
M00426,South,Residential,2025-09-12,32.48,19.49,16,Active,6.5
M00427,North,Residential,2025-08-16,21.06,8.17,14,Active,6.89
M00428,West,Residential,2025-04-24,37.58,27.04,22,Active,6.93
M00429,West,Residential,2025-08-25,63.06,16.9,13,Active,6.85
M00430,East,Residential,2025-06-23,29.19,21.59,18,Active,6.56
M00431,South,Residential,2025-09-12,33.77,9.43,17,Active,7.15
M00432,North,Industrial,2025-10-04,95.66,59.97,17,Active,10.5
M00433,East,Commercial,2025-12-01,49.66,13.54,20,Active,8.7
M00434,Central,Commercial,2025-03-10,58.73,42.04,18,Active,8.0
M00435,East,Residential,2025-11-22,30.33,9.23,16,Active,6.29
M00436,East,Residential,2025-08-18,33.79,9.3,20,Active,6.66
M00437,South,Residential,2025-03-08,22.66,15.74,14,Active,7.17
M00438,Central,Residential,2025-10-31,36.58,10.9,18,Active,6.82
M00439,East,Residential,2025-02-05,24.82,16.11,21,Active,6.54
M00440,North,Commercial,2025-06-08,62.14,38.75,18,Active,8.06
M00441,North,Commercial,2025-05-29,59.76,32.83,20,Active,8.78
M00442,West,Residential,2025-01-27,21.29,9.35,20,Active,6.46
M00443,Central,Residential,2025-03-13,51.57,36.5,17,Active,6.7
M00444,Central,Industrial,2025-09-05,120.27,82.45,17,Active,10.5
M00445,West,Residential,2025-04-11,53.15,24.62,21,Active,7.04
M00446,East,Residential,2025-07-09,28.49,10.42,26,Active,7.12
M00447,Central,Residential,2025-04-06,24.3,9.39,23,Active,6.83
M00448,North,Commercial,2025-10-09,70.74,25.48,23,Faulty,9.18
M00449,North,Industrial,2025-11-18,114.67,59.7,17,Active,10.4
M00450,South,Residential,2025-10-05,67.71,46.33,20,Active,7.02
M00451,Central,Industrial,2025-01-17,95.73,60.96,21,Active,10.39
M00452,East,Commercial,2025-09-20,76.71,49.69,23,Active,9.13
M00453,West,Residential,2025-04-17,28.53,13.53,27,Faulty,6.29
M00454,West,Residential,2025-03-09,28.91,11.89,16,Active,6.99
M00455,East,Residential,2025-05-08,50.59,31.8,16,Active,6.15
M00456,South,Industrial,2025-10-20,119.34,77.17,27,Active,9.62
M00457,West,Residential,2025-10-21,31.18,18.64,19,Active,6.64
M00458,Central,Commercial,2025-04-06,55.93,14.88,13,Active,8.39
M00459,South,Residential,2025-01-01,29.89,16.29,16,Active,6.73
M00460,Central,Commercial,2025-10-25,73.73,31.23,10,Faulty,8.88
M00461,North,Residential,2025-06-29,43.11,15.01,19,Active,6.29
M00462,South,Commercial,2025-06-30,63.77,38.08,20,Active,8.91
M00463,West,Commercial,2025-08-23,52.83,20.3,13,Active,9.29
M00464,South,Commercial,2025-11-15,56.79,40.12,17,Active,8.99
M00465,South,Industrial,2025-12-03,108.31,43.22,20,Active,9.73
M00466,South,Residential,2025-01-08,24.14,12.74,20,Active,6.82
M00467,South,Commercial,2025-01-27,82.16,54.54,15,Active,8.01
M00468,Central,Residential,2025-11-04,20.7,9.34,16,Active,6.61
M00469,North,Residential,2025-05-26,53.28,35.4,10,Active,6.69
M00470,East,Residential,2025-04-01,32.18,19.69,19,Active,7.26
M00471,South,Residential,2025-12-08,56.85,40.39,20,Active,6.96
M00472,West,Residential,2025-09-29,26.27,10.85,16,Active,6.92
M00473,South,Industrial,2025-11-18,124.03,37.52,22,Active,10.19
M00474,West,Residential,2025-01-05,51.71,24.05,18,Active,6.67
M00475,Central,Commercial,2025-03-23,71.12,45.72,17,Active,9.29
M00476,West,Residential,2025-08-07,36.47,17.33,21,Active,6.03
M00477,East,Residential,2025-04-28,32.17,12.26,16,Faulty,6.39
M00478,North,Residential,2025-03-22,35.67,9.41,18,Active,6.17
M00479,West,Industrial,2025-03-11,117.54,47.78,20,Active,9.91
M00480,West,Industrial,2025-04-25,130.23,79.01,12,Active,10.1
M00481,North,Industrial,2025-09-20,118.21,38.28,14,Active,9.94
M00482,East,Industrial,2025-11-02,137.46,57.79,15,Faulty,10.75
M00483,South,Residential,2025-05-22,41.02,10.67,21,Active,6.88
M00484,West,Residential,2025-07-26,25.88,15.81,10,Faulty,6.95
M00485,North,Commercial,2025-04-21,52.7,36.38,12,Active,8.96
M00486,Central,Residential,2025-10-30,23.98,12.81,10,Active,7.17
M00487,North,Residential,2025-04-22,22.41,5.89,20,Active,7.0
M00488,Central,Residential,2025-02-12,26.57,9.53,17,Active,6.02
M00489,East,Commercial,2025-12-13,63.13,29.62,20,Active,8.34
M00490,South,Commercial,2025-10-12,75.31,40.95,23,Active,9.29
M00491,North,Residential,2025-05-08,46.83,23.33,19,Active,6.85
M00492,West,Residential,2025-07-04,58.08,41.12,27,Active,6.09
M00493,East,Commercial,2025-08-17,82.77,59.54,13,Active,8.61
M00494,North,Commercial,2025-08-09,61.03,18.53,12,Active,9.28
M00495,West,Residential,2025-12-18,45.29,14.46,18,Active,7.29
M00496,North,Commercial,2025-04-27,52.37,22.47,15,Active,8.56
M00497,Central,Residential,2025-03-11,26.31,12.12,11,Faulty,7.16
M00498,North,Residential,2025-03-11,28.28,15.36,20,Active,6.77
M00499,North,Commercial,2025-04-20,45.25,28.81,18,Active,8.66
M00500,North,Commercial,2025-05-12,49.44,15.72,16,Active,8.54
M00501,East,Residential,2025-02-25,23.21,15.12,17,Active,7.16
M00502,North,Commercial,2025-03-30,56.1,31.14,25,Active,8.81
M00503,West,Commercial,2025-05-17,68.48,50.71,11,Active,8.43
M00504,Central,Commercial,2025-05-11,87.4,50.31,18,Active,8.64
M00505,Central,Commercial,2025-08-06,65.21,39.65,19,Active,8.58
M00506,North,Commercial,2025-06-25,55.96,19.45,26,Active,8.59
M00507,East,Residential,2025-06-20,39.18,24.86,24,Active,6.41
M00508,East,Residential,2025-04-10,33.99,9.84,23,Active,6.82
M00509,West,Residential,2025-05-09,21.93,12.68,21,Faulty,6.07
M00510,North,Residential,2025-02-26,34.28,9.52,16,Active,7.15
M00511,Central,Commercial,2025-06-30,57.75,17.76,17,Active,8.54
M00512,East,Residential,2025-09-03,38.86,11.81,26,Active,7.04
M00513,North,Residential,2025-05-24,51.13,14.12,19,Faulty,6.95
M00514,East,Residential,2025-02-20,65.17,26.76,16,Active,6.61
M00515,East,Residential,2025-08-06,31.09,23.23,21,Active,6.26
M00516,Central,Residential,2025-04-14,24.0,10.18,18,Active,6.73
M00517,South,Commercial,2025-02-24,51.5,32.46,9,Active,9.23
M00518,West,Residential,2025-09-14,23.21,7.34,14,Active,6.24
M00519,West,Commercial,2025-12-12,51.55,24.6,17,Active,8.33
M00520,Central,Industrial,2025-06-05,154.01,52.76,13,Active,10.79
M00521,East,Residential,2025-02-22,23.78,8.23,15,Active,7.16
M00522,North,Residential,2025-11-25,21.4,6.42,14,Active,6.71
M00523,East,Residential,2025-07-06,30.81,14.36,16,Active,6.9
M00524,Central,Commercial,2025-12-30,74.94,21.57,15,Active,8.58
M00525,West,Commercial,2025-05-30,66.46,46.85,19,Active,8.53
M00526,East,Residential,2025-09-21,29.74,14.1,14,Active,6.58
M00527,West,Residential,2025-09-07,29.73,19.9,13,Active,6.54
M00528,North,Industrial,2025-10-25,113.38,83.87,13,Active,10.38
M00529,West,Residential,2025-07-30,24.16,14.23,17,Active,6.43
M00530,West,Residential,2025-01-25,26.75,18.75,21,Active,6.22
M00531,South,Industrial,2025-10-21,102.01,32.41,18,Active,10.42
M00532,South,Commercial,2025-12-07,74.24,49.37,16,Active,8.04
M00533,South,Industrial,2025-06-01,94.25,36.34,17,Active,10.43
M00534,West,Commercial,2025-01-24,55.83,27.15,21,Active,8.34
M00535,Central,Commercial,2025-09-09,48.42,27.76,22,Active,8.25
M00536,West,Residential,2025-03-01,37.38,26.23,23,Faulty,6.49
M00537,Central,Commercial,2025-03-07,51.06,36.02,17,Active,8.15
M00538,Central,Industrial,2025-02-22,102.65,30.39,18,Active,10.0
M00539,South,Commercial,2025-04-16,76.33,33.0,20,Active,8.13
M00540,East,Residential,2025-04-06,40.95,26.48,13,Active,6.63
M00541,North,Residential,2025-06-25,34.92,21.01,14,Active,6.23
M00542,South,Residential,2025-02-08,39.83,10.48,15,Active,6.17
M00543,South,Residential,2025-06-17,43.44,20.63,19,Active,6.75
M00544,East,Residential,2025-02-11,20.65,13.72,14,Active,6.81
M00545,North,Commercial,2025-04-14,52.44,32.45,20,Active,8.01
M00546,West,Commercial,2025-11-29,55.66,25.38,24,Active,8.5
M00547,West,Residential,2025-07-23,32.81,20.26,12,Active,6.1
M00548,South,Commercial,2025-01-08,51.95,27.31,14,Active,8.96
M00549,North,Residential,2025-10-09,22.06,15.58,15,Active,6.89
M00550,South,Residential,2025-02-12,25.62,13.93,18,Active,6.06
M00551,Central,Residential,2025-04-20,41.26,18.58,18,Active,7.22
M00552,South,Residential,2025-07-29,19.2,13.08,18,Faulty,7.25
M00553,South,Residential,2025-08-25,25.79,7.09,11,Active,6.44
M00554,West,Residential,2025-12-22,25.25,17.68,20,Active,6.17
M00555,West,Residential,2025-11-15,24.58,14.7,14,Faulty,6.15
M00556,West,Commercial,2025-02-18,68.37,49.25,16,Active,9.09
M00557,Central,Residential,2025-04-25,25.36,9.52,25,Active,6.6
M00558,West,Commercial,2025-06-04,51.23,30.61,17,Active,8.01
M00559,North,Commercial,2025-05-17,66.44,43.5,15,Active,9.2
M00560,East,Commercial,2025-06-16,67.34,40.47,15,Active,8.77
M00561,North,Industrial,2025-11-17,108.29,38.46,17,Active,10.4
M00562,North,Residential,2025-07-18,24.79,9.61,16,Active,7.07
M00563,West,Residential,2025-03-12,48.32,25.77,20,Active,7.06
M00564,East,Industrial,2025-01-07,108.4,51.31,19,Active,9.6
M00565,East,Residential,2025-07-19,21.12,13.04,13,Active,6.75
M00566,East,Commercial,2025-12-02,82.1,36.07,15,Active,8.91
M00567,Central,Commercial,2025-03-08,74.64,50.74,21,Active,8.11
M00568,West,Commercial,2025-05-18,50.66,23.61,18,Active,8.29
M00569,East,Industrial,2025-08-30,103.09,27.84,19,Active,10.01
M00570,Central,Industrial,2025-08-01,106.61,27.58,19,Active,10.65
M00571,South,Commercial,2025-06-30,56.37,32.32,15,Active,9.11
M00572,South,Residential,2025-09-11,48.26,25.11,15,Active,7.02
M00573,Central,Industrial,2025-04-11,95.6,49.84,19,Active,10.79
M00574,Central,Residential,2025-12-17,34.28,22.11,17,Active,6.32
M00575,West,Residential,2025-03-28,88.65,38.82,15,Active,6.61
M00576,West,Industrial,2025-07-04,115.42,86.3,13,Faulty,10.08
M00577,South,Residential,2025-04-01,25.9,18.72,16,Active,6.88
M00578,East,Residential,2025-09-05,42.18,10.82,31,Active,7.11
M00579,South,Residential,2025-08-02,32.43,22.63,17,Active,6.64
M00580,East,Industrial,2025-12-25,107.01,63.17,20,Active,10.14
M00581,East,Residential,2025-09-06,35.46,17.77,18,Active,6.79
M00582,West,Commercial,2025-05-06,57.39,31.07,22,Active,8.97
M00583,North,Residential,2025-01-04,29.07,19.5,17,Active,6.26
M00584,North,Commercial,2025-03-29,49.67,36.04,32,Active,9.25
M00585,Central,Commercial,2025-05-31,53.65,28.44,22,Active,8.12
M00586,West,Residential,2025-06-25,25.03,8.53,14,Active,6.03
M00587,East,Residential,2025-07-30,40.22,22.92,21,Active,6.47
M00588,North,Residential,2025-09-16,42.29,12.18,16,Active,6.91
M00589,East,Industrial,2025-04-01,97.7,55.45,18,Active,10.77
M00590,North,Commercial,2025-09-16,50.36,32.95,20,Active,9.21
M00591,North,Industrial,2025-07-10,114.16,48.71,13,Active,10.4
M00592,North,Residential,2025-03-22,20.53,5.86,19,Faulty,6.57
M00593,West,Commercial,2025-05-18,48.59,28.97,24,Active,8.77
M00594,South,Commercial,2025-12-16,61.72,25.9,12,Active,9.26
M00595,East,Commercial,2025-05-06,52.08,19.51,18,Active,8.35
M00596,West,Industrial,2025-12-22,96.63,57.46,6,Active,10.12
M00597,West,Residential,2025-11-05,69.72,51.23,18,Active,6.9
M00598,West,Residential,2025-12-09,33.97,21.15,24,Active,6.01
M00599,West,Commercial,2025-08-18,58.41,28.95,21,Active,8.5
M00600,West,Commercial,2025-12-11,50.5,27.79,18,Active,8.74
M00601,Central,Commercial,2025-11-06,48.39,15.54,18,Active,9.17
M00602,East,Residential,2025-01-20,29.09,19.1,17,Faulty,7.29
M00603,West,Residential,2025-02-18,35.91,19.83,19,Active,6.72
M00604,East,Residential,2025-05-15,37.6,27.56,13,Active,7.23
M00605,Central,Residential,2025-01-29,26.23,19.4,18,Active,6.13
M00606,Central,Commercial,2025-02-17,48.93,20.91,11,Active,8.91
M00607,East,Commercial,2025-09-26,89.45,66.58,21,Faulty,8.52
M00608,North,Residential,2025-01-03,34.88,25.41,25,Active,6.98
M00609,South,Residential,2025-09-15,67.49,38.46,20,Active,7.13
M00610,North,Residential,2025-01-16,87.52,36.47,17,Active,6.07
M00611,North,Residential,2025-04-04,41.24,25.84,19,Active,7.22
M00612,North,Commercial,2025-12-24,86.46,33.34,22,Active,8.09
M00613,West,Industrial,2025-05-14,105.62,59.67,14,Active,10.48
M00614,Central,Residential,2025-10-28,24.56,6.44,19,Active,6.09
M00615,North,Commercial,2025-11-23,67.8,38.26,22,Active,9.12
M00616,Central,Industrial,2025-05-13,103.12,74.84,23,Active,9.77
M00617,East,Commercial,2025-11-08,77.98,28.66,12,Active,8.56
M00618,South,Residential,2025-02-01,25.86,16.53,28,Active,7.21
M00619,East,Industrial,2025-11-01,105.21,41.74,20,Faulty,10.53
M00620,East,Residential,2025-09-26,32.08,19.37,22,Faulty,7.02
M00621,West,Residential,2025-01-25,42.73,25.64,18,Active,6.99
M00622,South,Residential,2025-11-12,29.13,9.97,20,Active,6.74
M00623,East,Residential,2025-02-28,38.42,21.08,16,Active,7.24
M00624,East,Residential,2025-08-01,30.55,20.76,16,Active,7.08
M00625,South,Residential,2025-06-05,31.37,13.84,19,Active,6.57
M00626,South,Residential,2025-11-10,38.63,23.38,25,Active,6.97
M00627,East,Commercial,2025-10-03,50.96,29.92,26,Active,9.3
M00628,South,Industrial,2025-07-29,99.76,37.78,21,Active,10.63
M00629,East,Residential,2025-02-26,29.05,20.61,22,Active,6.0
M00630,East,Industrial,2025-07-04,107.2,57.0,21,Active,10.46
M00631,West,Industrial,2025-02-23,95.4,40.8,13,Active,10.67
M00632,North,Commercial,2025-07-28,49.19,16.34,16,Faulty,8.43
M00633,East,Residential,2025-12-08,22.43,10.92,18,Faulty,7.27
M00634,Central,Commercial,2025-10-20,97.58,60.02,16,Active,8.52
M00635,North,Industrial,2025-12-06,121.09,68.03,22,Active,10.05
M00636,North,Commercial,2025-10-31,76.14,46.71,18,Active,8.21
M00637,North,Residential,2025-09-09,50.61,32.69,14,Active,6.13
M00638,West,Residential,2025-10-31,25.73,12.11,20,Active,6.7
M00639,East,Commercial,2025-04-22,84.52,43.11,17,Faulty,8.78
M00640,West,Residential,2025-01-06,21.7,16.13,12,Faulty,6.48
M00641,East,Residential,2025-07-10,30.68,22.52,21,Active,6.79
M00642,West,Residential,2025-11-30,25.48,11.65,15,Active,6.51
M00643,West,Commercial,2025-10-06,90.98,53.91,17,Active,9.13
M00644,Central,Industrial,2025-12-06,110.97,42.59,29,Active,10.74
M00645,West,Residential,2025-01-13,37.42,12.21,13,Faulty,6.77
M00646,South,Industrial,2025-10-30,97.35,61.74,22,Active,10.59
M00647,Central,Residential,2025-02-13,26.91,12.6,12,Active,7.11
M00648,West,Commercial,2025-04-15,52.55,17.79,17,Active,8.93
M00649,North,Commercial,2025-06-09,60.48,38.07,25,Active,8.25
M00650,South,Commercial,2025-06-03,55.6,39.34,15,Active,8.2
M00651,South,Industrial,2025-08-30,105.0,75.25,16,Active,10.7
M00652,South,Residential,2025-06-30,44.9,24.61,15,Faulty,6.34
M00653,Central,Industrial,2025-01-14,116.44,57.03,23,Active,9.82
M00654,West,Residential,2025-06-29,41.13,13.2,10,Active,6.22
M00655,West,Commercial,2025-10-19,71.88,46.46,14,Active,8.69
M00656,North,Commercial,2025-09-21,75.18,54.33,20,Active,8.88
M00657,North,Commercial,2025-06-17,89.3,62.04,16,Active,8.88
M00658,South,Residential,2025-08-02,60.97,38.16,20,Active,6.34
M00659,North,Industrial,2025-05-30,113.82,28.72,16,Active,9.62
M00660,Central,Residential,2025-01-16,61.56,27.94,15,Faulty,6.4
M00661,West,Residential,2025-04-01,28.31,12.89,18,Active,6.65
M00662,South,Commercial,2025-04-30,127.04,88.57,22,Active,8.8
M00663,North,Residential,2025-09-10,75.18,21.26,25,Active,6.35
M00664,Central,Commercial,2025-03-01,52.79,27.22,8,Active,8.24
M00665,Central,Residential,2025-09-23,25.83,8.22,18,Active,7.09
M00666,North,Residential,2025-01-31,20.76,12.06,11,Active,7.12
M00667,West,Commercial,2025-01-21,46.65,30.14,19,Active,8.36
M00668,North,Residential,2025-08-07,21.4,12.22,16,Active,6.73
M00669,South,Residential,2025-03-22,54.72,35.42,16,Active,6.57
M00670,North,Commercial,2025-10-16,75.81,41.98,29,Active,8.18
M00671,Central,Residential,2025-01-31,39.97,13.79,22,Active,7.22
M00672,North,Commercial,2025-08-22,47.12,20.8,17,Active,8.01
M00673,West,Residential,2025-02-05,22.45,16.35,13,Active,6.24
M00674,East,Commercial,2025-05-12,105.56,41.6,9,Active,8.45
M00675,North,Commercial,2025-11-20,57.94,16.31,23,Active,9.11
M00676,West,Commercial,2025-12-12,62.03,27.44,14,Faulty,9.03
M00677,West,Residential,2025-05-12,45.73,19.81,18,Active,6.75
M00678,Central,Commercial,2025-01-09,61.26,29.72,13,Active,8.9
M00679,West,Commercial,2025-01-30,48.48,25.7,11,Active,8.44
M00680,West,Commercial,2025-04-25,56.57,42.21,25,Active,9.22
M00681,West,Residential,2025-10-28,36.41,22.87,24,Active,6.03
M00682,West,Industrial,2025-01-04,118.84,31.84,14,Active,9.63
M00683,South,Commercial,2025-11-21,50.17,30.42,16,Active,9.2
M00684,South,Residential,2025-08-25,23.55,15.59,19,Active,7.23
M00685,Central,Residential,2025-01-23,68.44,47.76,19,Active,6.64
M00686,North,Industrial,2025-01-16,96.94,44.79,24,Active,10.25
M00687,West,Residential,2025-01-22,24.99,10.17,22,Active,7.17
M00688,North,Industrial,2025-03-13,116.17,77.79,23,Active,10.61
M00689,North,Commercial,2025-10-31,47.33,30.23,19,Active,9.12
M00690,Central,Commercial,2025-08-18,66.56,34.48,17,Active,8.48
M00691,West,Residential,2025-04-17,35.66,11.02,11,Active,7.08
M00692,West,Residential,2025-07-27,20.89,12.03,18,Active,6.09
M00693,East,Industrial,2025-07-27,95.02,26.87,26,Faulty,10.13
M00694,North,Residential,2025-09-20,51.65,15.5,21,Active,6.31
M00695,North,Commercial,2025-02-20,52.2,21.69,18,Faulty,8.05
M00696,South,Residential,2025-03-06,23.77,10.35,8,Active,6.8
M00697,East,Residential,2025-09-22,39.11,18.81,22,Active,6.1
M00698,South,Residential,2025-12-04,24.98,10.48,18,Faulty,6.16
M00699,South,Residential,2025-10-28,31.03,8.28,19,Faulty,6.11
M00700,South,Industrial,2025-06-24,103.31,33.96,21,Active,10.77
M00701,Central,Residential,2025-06-01,33.94,10.44,31,Active,6.05
M00702,Central,Residential,2025-09-23,45.86,21.35,15,Active,6.35
M00703,South,Residential,2025-11-25,30.05,10.7,21,Active,6.85
M00704,East,Residential,2025-10-31,21.14,8.39,19,Active,7.07
M00705,North,Residential,2025-06-12,34.45,16.74,16,Faulty,6.79
M00706,East,Industrial,2025-12-09,130.7,48.07,15,Active,10.77
M00707,West,Residential,2025-08-26,28.36,10.58,22,Active,6.44
M00708,Central,Residential,2025-07-18,36.69,24.46,13,Active,6.61
M00709,North,Residential,2025-01-16,26.75,14.02,23,Active,7.07
M00710,North,Industrial,2025-11-05,100.39,68.1,17,Active,10.39
M00711,West,Residential,2025-10-23,21.91,11.11,19,Active,6.28
M00712,West,Residential,2025-12-22,36.79,25.92,14,Active,6.65
M00713,South,Commercial,2025-10-03,53.96,20.36,16,Active,9.27
M00714,Central,Commercial,2025-08-27,61.42,34.29,15,Active,9.12
M00715,Central,Residential,2025-03-10,28.78,14.44,10,Active,6.25
M00716,East,Residential,2025-10-28,30.18,21.41,23,Active,6.23
M00717,South,Commercial,2025-01-06,63.6,29.21,17,Active,9.08
M00718,South,Residential,2025-08-08,36.69,24.85,17,Faulty,6.26
M00719,South,Commercial,2025-09-11,74.51,39.64,25,Active,8.59
M00720,South,Commercial,2025-10-22,77.32,46.72,16,Active,8.23
M00721,Central,Residential,2025-12-24,29.9,20.73,13,Active,6.02
